"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Ontology"
"GO:0097517","contractile actin filament bundle","7/293","88/28739",3.34253037452957e-05,0.000566558898482761,0.000446843534279216,"Myh7/Pdlim5/Xirp2/Synpo2/Acta1/Fblim1/Pdlim3",7,"CC"
"GO:0032432","actin filament bundle","7/293","97/28739",6.25670118300526e-05,0.000964100773199447,0.000760383780135567,"Myh7/Pdlim5/Xirp2/Synpo2/Acta1/Fblim1/Pdlim3",7,"CC"
"GO:0042641","actomyosin","7/293","97/28739",6.25670118300526e-05,0.000964100773199447,0.000760383780135567,"Myh7/Pdlim5/Xirp2/Synpo2/Acta1/Fblim1/Pdlim3",7,"CC"
"GO:0061695","transferase complex, transferring phosphorus-containing groups","11/293","267/28739",0.0001024707781986,0.00151033016562284,0.00119119348569539,"Cish/Cdkn1a/Myzap/Ccng1/Prkag2/Insr/Prkaca/Pcna/Ccnl2/Ccnb1/Ccnd2",11,"CC"
"GO:0005604","basement membrane","7/293","119/28739",0.000225595149351931,0.00318653148459602,0.00251320911997326,"Timp3/Ntn1/Vegfa/Gsto1/Col15a1/Fras1/Lamc1",7,"CC"
"GO:0031301","integral component of organelle membrane","12/293","350/28739",0.000277816177787262,0.00376718737079528,0.0029711709119143,"Scd4/Etfdh/Dgat2/Scd2/Bnip3/Cpt1a/Srebf2/Calr/Mpc1/Insig1/Trabd2b/Npc1",12,"CC"
"GO:0031300","intrinsic component of organelle membrane","12/293","370/28739",0.000457189917081562,0.00576066859385739,0.00454342438391485,"Scd4/Etfdh/Dgat2/Scd2/Bnip3/Cpt1a/Srebf2/Calr/Mpc1/Insig1/Trabd2b/Npc1",12,"CC"
"GO:0005901","caveola","6/293","96/28739",0.000458814312785102,0.00576066859385739,0.00454342438391485,"Slc2a1/Slc27a1/Lipe/Insr/Ldlr/Bmpr1a",6,"CC"
"GO:0044853","plasma membrane raft","7/293","136/28739",0.000507653334946066,0.00614623144809702,0.00484751680737973,"Slc2a1/Slc27a1/Lipe/Insr/Prkaca/Ldlr/Bmpr1a",7,"CC"
"GO:0062023","collagen-containing extracellular matrix","12/293","396/28739",0.000828348706507358,0.0095399462813789,0.00752413089728378,"Timp3/Angptl4/Ntn1/Vegfa/Gsto1/Col15a1/Calr/Fgl2/Mfge8/Egfl7/Fras1/Lamc1",12,"CC"
"GO:0005811","lipid droplet","6/293","109/28739",0.000897827296382956,0.0095399462813789,0.00752413089728378,"Plin5/Dgat2/Pnpla2/Cidea/Lipe/Plin3",6,"CC"
"GO:1902554","serine/threonine protein kinase complex","6/293","109/28739",0.000897827296382956,0.0095399462813789,0.00752413089728378,"Cdkn1a/Ccng1/Pcna/Ccnl2/Ccnb1/Ccnd2",6,"CC"
"GO:0031430","M band","3/293","19/28739",0.000900525902667035,0.0095399462813789,0.00752413089728378,"Myom1/Smtnl2/Myom2",3,"CC"
"GO:0005778","peroxisomal membrane","4/293","46/28739",0.00123320278866238,0.012295757216369,0.00969763183654009,"Acsl1/Cat/Abcd3/Dhrs4",4,"CC"
"GO:0031903","microbody membrane","4/293","46/28739",0.00123320278866238,0.012295757216369,0.00969763183654009,"Acsl1/Cat/Abcd3/Dhrs4",4,"CC"
"GO:0019867","outer membrane","8/293","209/28739",0.00143402626352187,0.013503747314831,0.0106503704951625,"Acsl1/Hadhb/Cpt1b/Prnp/Retsat/Bnip3/Cpt1a/Foxo3",8,"CC"
"GO:0031968","organelle outer membrane","8/293","209/28739",0.00143402626352187,0.013503747314831,0.0106503704951625,"Acsl1/Hadhb/Cpt1b/Prnp/Retsat/Bnip3/Cpt1a/Foxo3",8,"CC"
"GO:0043209","myelin sheath","8/293","215/28739",0.00171376002725098,0.0152410728507137,0.0120205946408361,"Gstm1/Glul/Ywhag/Gsto1/Ndrg1/Hspd1/Atp6v1b2/Ckb",8,"CC"
"GO:0030141","secretory granule","12/293","432/28739",0.00173076570503202,0.0152410728507137,0.0120205946408361,"Baiap2/Vegfa/Cyp51/Clca1/Abcc9/Igfbp3/Calr/Hspd1/Prkaca/Ogt/Bsg/Dmxl2",12,"CC"
"GO:0016528","sarcoplasm","5/293","85/28739",0.00179591771504287,0.0152410728507137,0.0120205946408361,"Fabp3/Hrc/Calr/Srl/Gstm7",5,"CC"
"GO:0005635","nuclear envelope","12/293","434/28739",0.00179835667855029,0.0152410728507137,0.0120205946408361,"Prnp/Retsat/Adra1b/Bnip3/Agpat3/Tfdp2/Gsto1/Myzap/Insr/Calr/Ccnd2/Npc1",12,"CC"
"GO:0042588","zymogen granule","3/293","25/28739",0.00204306499430611,0.0168926593431652,0.0133231966252568,"Clca1/Hspd1/Ogt",3,"CC"
"GO:0001917","photoreceptor inner segment","4/293","58/28739",0.00291437938180319,0.0235232050102686,0.0185526908014539,"Dynlt1b/Slc2a1/Bsg/Ush1c",4,"CC"
"GO:0005741","mitochondrial outer membrane","7/293","188/28739",0.00327600781528038,0.0258271313809314,0.0203697915564557,"Acsl1/Hadhb/Cpt1b/Prnp/Bnip3/Cpt1a/Foxo3",7,"CC"
"GO:0031252","cell leading edge","11/293","412/28739",0.0035881951006721,0.0276454122529055,0.0218038649658065,"Baiap2/Amotl1/Dynlt1b/Tnfrsf12a/Gabarapl1/Appl2/Insr/Raph1/Atp6v1b2/Mtmr14/Mcf2l",11,"CC"
"GO:0030176","integral component of endoplasmic reticulum membrane","6/293","155/28739",0.00525783015083562,0.039512850957484,0.0311636831026267,"Scd4/Dgat2/Scd2/Srebf2/Calr/Insig1",6,"CC"
"GO:0031588","nucleotide-activated protein kinase complex","2/293","11/28739",0.0053616257936409,0.039512850957484,0.0311636831026267,"Prkag2/Prkaca",2,"CC"
"GO:0005905","clathrin-coated pit","4/293","70/28739",0.00572726360029422,0.0413094119255264,0.0325806260800612,"Picalm/Hspd1/Ldlr/Sh3bp4",4,"CC"
"GO:0031227","intrinsic component of endoplasmic reticulum membrane","6/293","163/28739",0.00668316255796224,0.0460914364481827,0.0363521964224139,"Scd4/Dgat2/Scd2/Srebf2/Calr/Insig1",6,"CC"
"GO:0031672","A band","3/293","38/28739",0.00679814696875851,0.0460914364481827,0.0363521964224139,"Myom1/Smtnl2/Myom2",3,"CC"
"GO:0031941","filamentous actin","3/293","38/28739",0.00679814696875851,0.0460914364481827,0.0363521964224139,"Pdlim5/Smtnl2/Pdlim3",3,"CC"
"GO:0042383","sarcolemma","6/293","165/28739",0.00707938247369533,0.047057071736916,0.0371137904709724,"Adra1b/Slc38a2/Slc2a1/Abcc9/Bsg/Adcy6",6,"CC"
"GO:0016529","sarcoplasmic reticulum","4/293","76/28739",0.0076431839189277,0.0498276797791633,0.039298961850357,"Hrc/Calr/Srl/Gstm7",4,"CC"
"GO:0033218","amide binding","23/289","452/28275",3.51277833621584e-10,1.97066864661709e-07,1.47536690121065e-07,"Acadvl/Hadha/Eci2/Dbi/Acadl/Prnp/Cat/Fkbp5/Fasn/Gstm1/Fkbp10/Dhcr24/Insr/Calr/Ogt/Fkbp4/Ppil1/Ldlr/Gstm7/Gstm2/Acot11/Ramp1/Pcx",23,"MF"
"GO:0016627","oxidoreductase activity, acting on the CH-CH group of donors","9/289","65/28275",2.0827766461403e-08,5.84218849242355e-06,4.37383095689463e-06,"Acadvl/Decr1/Crat/Acadl/Retsat/Fasn/Tecrl/Dhcr24/Acadsb",9,"MF"
"GO:1901681","sulfur compound binding","16/289","284/28275",4.49558546562865e-08,8.40674482072557e-06,6.29381965188011e-06,"Acadvl/Hadha/Eci2/Dbi/Acadl/Lpl/Sult1a1/Gstm1/Vegfa/Insr/Fgf1/Rtn4rl1/Gstm7/Gstm2/Acot11/Pcx",16,"MF"
"GO:0016746","acyltransferase activity","15/289","257/28275",7.51951940266272e-08,1.05461259622345e-05,7.89549537279586e-06,"Hmgcs2/Hadha/Hadhb/Cpt2/Crat/Cpt1b/Dgat2/Acaa2/Cpt1a/Fasn/Agpat3/Glul/Lpcat3/Ogt/Hmgcs1",15,"MF"
"GO:0042805","actinin binding","7/289","40/28275",1.51389128885008e-07,1.69858602608978e-05,1.27166868263406e-05,"Lrrc10/Csrp3/Pdlim5/Xirp2/Synpo2/Csrp1/Pdlim3",7,"MF"
"GO:0000062","fatty-acyl-CoA binding","6/289","26/28275",2.09861334208336e-07,1.96220347484794e-05,1.46902933945835e-05,"Acadvl/Hadha/Eci2/Dbi/Acadl/Acot11",6,"MF"
"GO:1901567","fatty acid derivative binding","6/289","27/28275",2.67513480640619e-07,2.14392946627696e-05,1.60508088384371e-05,"Acadvl/Hadha/Eci2/Dbi/Acadl/Acot11",6,"MF"
"GO:0120227","acyl-CoA binding","6/289","29/28275",4.21978660280548e-07,2.95912535521735e-05,2.21538796647288e-05,"Acadvl/Hadha/Eci2/Dbi/Acadl/Acot11",6,"MF"
"GO:0016747","acyltransferase activity, transferring groups other than amino-acyl groups","13/289","225/28275",6.29879511774014e-07,3.92624895672469e-05,2.93943772161207e-05,"Hadha/Hadhb/Cpt2/Crat/Cpt1b/Dgat2/Acaa2/Cpt1a/Fasn/Agpat3/Glul/Lpcat3/Ogt",13,"MF"
"GO:0008374","O-acyltransferase activity","7/289","51/28275",8.54039501780922e-07,4.79116160499097e-05,3.58696590747987e-05,"Cpt2/Crat/Cpt1b/Dgat2/Cpt1a/Agpat3/Lpcat3",7,"MF"
"GO:0005324","long-chain fatty acid transporter activity","5/289","19/28275",1.11425530197099e-06,5.22386487280242e-05,3.9109148780339e-05,"Fabp3/Slc2a1/Slc27a1/Fabp4/Abcd3",5,"MF"
"GO:0016790","thiolester hydrolase activity","7/289","53/28275",1.11740425086683e-06,5.22386487280242e-05,3.9109148780339e-05,"Acot2/Acot1/Acaa2/Aldh6a1/Fasn/Abcd3/Acot11",7,"MF"
"GO:0016853","isomerase activity","11/289","167/28275",1.29510785539802e-06,5.58888851444837e-05,4.18419460974744e-05,"Eci2/Fkbp5/Fkbp10/Eci1/Idi1/Ptgds/Hspd1/Fkbp4/Ppil1/Hmgcs1/Hsd17b4",11,"MF"
"GO:0004300","enoyl-CoA hydratase activity","4/289","10/28275",2.13872772974966e-06,8.5701875456397e-05,6.41618318924897e-05,"Hadha/Eci1/Echs1/Hsd17b4",4,"MF"
"GO:0017116","single-stranded DNA helicase activity","5/289","23/28275",3.11814472299962e-06,0.000116618612640186,8.73080522439893e-05,"Mcm2/Mcm3/Mcm4/Mcm6/Mcm5",5,"MF"
"GO:0047617","acyl-CoA hydrolase activity","5/289","28/28275",8.73399263997005e-06,0.00030623561693895,0.000229267306799214,"Acot2/Acot1/Acaa2/Abcd3/Acot11",5,"MF"
"GO:0016289","CoA hydrolase activity","5/289","30/28275",1.24542020453903e-05,0.000388155963747997,0.000290598047725773,"Acot2/Acot1/Acaa2/Abcd3/Acot11",5,"MF"
"GO:0051393","alpha-actinin binding","5/289","30/28275",1.24542020453903e-05,0.000388155963747997,0.000290598047725773,"Lrrc10/Pdlim5/Xirp2/Synpo2/Pdlim3",5,"MF"
"GO:0102991","myristoyl-CoA hydrolase activity","4/289","15/28275",1.33514791841083e-05,0.000394219990646567,0.000295137960911868,"Acot2/Acot1/Acaa2/Acot11",4,"MF"
"GO:0003779","actin binding","16/289","444/28275",1.55768306239538e-05,0.000436930099001904,0.00032711344310303,"Myh7/Lrrc10/Csrp3/Pdlim5/Xirp2/Ctnnal1/Synpo2/Myom1/Vash2/Fhod3/Tmsb10/Coro6/Cobll1/Ush1c/Pdlim3/Myom2",16,"MF"
"GO:0016290","palmitoyl-CoA hydrolase activity","4/289","17/28275",2.29068666517579e-05,0.000611940580554105,0.000458137333035158,"Acot2/Acot1/Acaa2/Acot11",4,"MF"
"GO:0016829","lyase activity","10/289","195/28275",3.50818042095289e-05,0.000894586007342987,0.000669743534909188,"Hadha/Mlycd/Me1/Fasn/Eci1/Hmga1/Ddc/Echs1/Adcy6/Hsd17b4",10,"MF"
"GO:0004712","protein serine/threonine/tyrosine kinase activity","5/289","42/28275",6.72546197956134e-05,0.00164042790023214,0.00122812783974598,"Pdk4/Sgk1/Prkaca/Clk1/Sbk2",5,"MF"
"GO:0003678","DNA helicase activity","6/289","70/28275",8.20017004521616e-05,0.00191678974806928,0.00143502975791283,"Mcm2/Mcm3/Mcm4/Mcm6/Mcm5/Chd6",6,"MF"
"GO:0008509","anion transmembrane transporter activity","12/289","313/28275",0.00010118660295171,0.00227062737023637,0.00169993492958873,"Slc38a6/Clic5/Slc38a2/Slc2a1/Slc27a1/Slc25a42/Clca1/Slc24a2/Mpc1/Slc4a3/Ttyh3/Abcg2",12,"MF"
"GO:0016538","cyclin-dependent protein serine/threonine kinase regulator activity","5/289","47/28275",0.000116324643158412,0.00249845517501152,0.00187050120054338,"Cdkn1a/Ccng1/Ccnl2/Ccnb1/Ccnd2",5,"MF"
"GO:0003995","acyl-CoA dehydrogenase activity","3/289","10/28275",0.000120246505749217,0.00249845517501152,0.00187050120054338,"Acadvl/Acadl/Acadsb",3,"MF"
"GO:0072341","modified amino acid binding","7/289","109/28275",0.000132764684381251,0.00266003528349578,0.00199147026571877,"Fasn/Gstm1/Dpep1/Appl2/Mfge8/Gstm7/Gstm2",7,"MF"
"GO:0016835","carbon-oxygen lyase activity","6/289","80/28275",0.000172583149052386,0.00327538338340593,0.0024521586827638,"Hadha/Fasn/Eci1/Hmga1/Echs1/Hsd17b4",6,"MF"
"GO:0044389","ubiquitin-like protein ligase binding","12/289","332/28275",0.000175154191625985,0.00327538338340593,0.0024521586827638,"Per1/Gabarapl1/Cdkn1a/Calr/Hspd1/Prkaca/Sqstm1/Ppargc1a/Ckb/Txnip/Ccnb1/Usp13",12,"MF"
"GO:0016922","nuclear receptor binding","8/289","155/28275",0.000203413606672487,0.00368113010784727,0.00275592628394982,"Hmga1/Per2/Calr/Fkbp4/Dnmt1/Pcna/Ppargc1a/Prox1",8,"MF"
"GO:0004364","glutathione transferase activity","4/289","31/28275",0.00027057450238259,0.00462608807732208,0.00346338144826252,"Gstm1/Gsto1/Gstm7/Gstm2",4,"MF"
"GO:0031994","insulin-like growth factor I binding","3/289","13/28275",0.00028013875660484,0.00462608807732208,0.00346338144826252,"Insr/Igfbp3/Igfbp5",3,"MF"
"GO:0003697","single-stranded DNA binding","7/289","123/28275",0.000280368974383156,0.00462608807732208,0.00346338144826252,"Mcm2/Mcm3/Ybx3/Mcm4/Mcm6/Mcm5/Smc4",7,"MF"
"GO:0003755","peptidyl-prolyl cis-trans isomerase activity","4/289","33/28275",0.000346276559596585,0.00536510527025146,0.00401665635205992,"Fkbp5/Fkbp10/Fkbp4/Ppil1",4,"MF"
"GO:0016628","oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor","4/289","33/28275",0.000346276559596585,0.00536510527025146,0.00401665635205992,"Decr1/Fasn/Dhcr24/Acadsb",4,"MF"
"GO:0051371","muscle alpha-actinin binding","3/289","14/28275",0.000353848297681469,0.00536510527025146,0.00401665635205992,"Pdlim5/Synpo2/Pdlim3",3,"MF"
"GO:0033293","monocarboxylic acid binding","6/289","93/28275",0.000391948273670236,0.00578639425076322,0.00433205986688155,"Fabp3/Fabp4/Insr/Ptgds/Gstm7/Pcx",6,"MF"
"GO:0005504","fatty acid binding","5/289","62/28275",0.000433178791957925,0.00607759003133347,0.00455006740313735,"Fabp3/Fabp4/Insr/Ptgds/Gstm7",5,"MF"
"GO:0031625","ubiquitin protein ligase binding","11/289","315/28275",0.000433339752679748,0.00607759003133347,0.00455006740313735,"Per1/Gabarapl1/Cdkn1a/Calr/Hspd1/Prkaca/Sqstm1/Ppargc1a/Ckb/Txnip/Usp13",11,"MF"
"GO:0016765","transferase activity, transferring alkyl or aryl (other than methyl) groups","5/289","63/28275",0.000466632971962588,0.00623288326835742,0.00466632971962588,"Gstm1/Gsto1/Gstm7/Gstm2/Fdps",5,"MF"
"GO:0016836","hydro-lyase activity","5/289","63/28275",0.000466632971962588,0.00623288326835742,0.00466632971962588,"Hadha/Fasn/Eci1/Echs1/Hsd17b4",5,"MF"
"GO:0140097","catalytic activity, acting on DNA","9/289","221/28275",0.000479722095980172,0.00625869990336922,0.0046856576816668,"Mcm2/Hmga1/Mcm3/Mcm4/Mcm6/Dnmt1/Pcna/Mcm5/Chd6",9,"MF"
"GO:0042277","peptide binding","12/289","374/28275",0.000513309551786604,0.00643691790964679,0.00481908292700829,"Prnp/Cat/Gstm1/Dhcr24/Insr/Calr/Ogt/Ppil1/Ldlr/Gstm7/Gstm2/Ramp1",12,"MF"
"GO:0043138","3'-5' DNA helicase activity","3/289","16/28275",0.000536198719036224,0.00643691790964679,0.00481908292700829,"Mcm2/Mcm6/Mcm5",3,"MF"
"GO:0016409","palmitoyltransferase activity","4/289","37/28275",0.000541250089566782,0.00643691790964679,0.00481908292700829,"Cpt2/Cpt1b/Cpt1a/Glul",4,"MF"
"GO:0016859","cis-trans isomerase activity","4/289","37/28275",0.000541250089566782,0.00643691790964679,0.00481908292700829,"Fkbp5/Fkbp10/Fkbp4/Ppil1",4,"MF"
"GO:0061629","RNA polymerase II-specific DNA-binding transcription factor binding","12/289","377/28275",0.000550752334515234,0.00643691790964679,0.00481908292700829,"Ankrd1/Csrp3/Hmga1/Nkx2-5/Gabarapl1/Per2/Calr/Fkbp4/Dnmt1/Pcna/Ppargc1a/Prox1",12,"MF"
"GO:0016903","oxidoreductase activity, acting on the aldehyde or oxo group of donors","5/289","67/28275",0.000620231965406456,0.0071010231141433,0.00531627398919819,"Aldh6a1/Bckdhb/Aldh9a1/Aldh1a2/Dhrs4",5,"MF"
"GO:0008514","organic anion transmembrane transporter activity","8/289","185/28275",0.000664289633266433,0.00745332968524938,0.00558003291943804,"Slc38a6/Slc38a2/Slc2a1/Slc27a1/Slc25a42/Mpc1/Slc4a3/Abcg2",8,"MF"
"GO:0043295","glutathione binding","3/289","18/28275",0.000769584770158773,0.0084654324717465,0.00633775693071931,"Gstm1/Gstm7/Gstm2",3,"MF"
"GO:0008094","ATP-dependent activity, acting on DNA","6/289","108/28275",0.000866380092953895,0.00934690831052183,0.00699768536616608,"Mcm2/Mcm3/Mcm4/Mcm6/Mcm5/Chd6",6,"MF"
"GO:1900750","oligopeptide binding","3/289","19/28275",0.0009069990337696,0.00960049920650463,0.00718753951289117,"Gstm1/Gstm7/Gstm2",3,"MF"
"GO:0016616","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor","7/289","154/28275",0.00107240249323331,0.0111410703463683,0.0083409082807035,"Hadha/Me1/Fasn/Hadh/Hsd17b7/Dhrs4/Hsd17b4",7,"MF"
"GO:0043177","organic acid binding","7/289","156/28275",0.001155830436163,0.0117894704488626,0.00882634151251744,"Fabp3/Sesn1/Glul/Ddc/Insr/Hmgcs1/Pcx",7,"MF"
"GO:0004806","triglyceride lipase activity","3/289","21/28275",0.00122623330997709,0.012068717313985,0.00903540333667326,"Pnpla2/Lpl/Lipe",3,"MF"
"GO:0008307","structural constituent of muscle","3/289","21/28275",0.00122623330997709,0.012068717313985,0.00903540333667326,"Csrp3/Csrp1/Pdlim3",3,"MF"
"GO:0016408","C-acyltransferase activity","3/289","22/28275",0.0014091715769991,0.0133990721134999,0.0100313908871122,"Hadha/Hadhb/Acaa2",3,"MF"
"GO:0048156","tau protein binding","3/289","22/28275",0.0014091715769991,0.0133990721134999,0.0100313908871122,"Picalm/Sgk1/Fkbp4",3,"MF"
"GO:0016614","oxidoreductase activity, acting on CH-OH group of donors","7/289","164/28275",0.00154168290051181,0.0144147351197854,0.0107917803035827,"Hadha/Me1/Fasn/Hadh/Hsd17b7/Dhrs4/Hsd17b4",7,"MF"
"GO:0005319","lipid transporter activity","7/289","165/28275",0.00159621470666126,0.0146799418104421,0.0109903307671759,"Fabp3/Slc2a1/Slc27a1/Fabp4/Slc43a3/Abcd3/Npc1",7,"MF"
"GO:0015459","potassium channel regulator activity","4/289","50/28275",0.00170102579661977,0.0153915398694144,0.0115230779771017,"Kcnip2/Kcne1/Abcc9/Sgk1",4,"MF"
"GO:0016863","intramolecular oxidoreductase activity, transposing C=C bonds","3/289","24/28275",0.00182432411705704,0.0162451718995079,0.0121621607803802,"Eci2/Eci1/Idi1",3,"MF"
"GO:0051015","actin filament binding","8/289","218/28275",0.00189699835825638,0.0164965284745614,0.0123503421734684,"Myh7/Xirp2/Ctnnal1/Myom1/Fhod3/Coro6/Ush1c/Myom2",8,"MF"
"GO:0050660","flavin adenine dinucleotide binding","5/289","86/28275",0.00191136247922726,0.0164965284745614,0.0123503421734684,"Acadvl/Acadl/Dhcr24/Acadsb/Etfa",5,"MF"
"GO:0001221","transcription coregulator binding","6/289","132/28275",0.00242006569942909,0.0205705584451473,0.015400418087276,"Baiap2/Per1/Hmga1/Per2/Foxo3/Chd6",6,"MF"
"GO:0090482","vitamin transmembrane transporter activity","3/289","27/28275",0.0025775216910559,0.0213360264724826,0.0159734957547998,"Slc2a1/Slc27a1/Abcg2",3,"MF"
"GO:0016620","oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor","4/289","56/28275",0.00258618502696759,0.0213360264724826,0.0159734957547998,"Aldh6a1/Aldh9a1/Aldh1a2/Dhrs4",4,"MF"
"GO:0031406","carboxylic acid binding","7/289","184/28275",0.00294788959382931,0.0239676240889601,0.0179436757885263,"Fabp3/Glul/Fabp4/Insr/Ptgds/Gstm7/Pcx",7,"MF"
"GO:0005520","insulin-like growth factor binding","3/289","29/28275",0.00317183063821525,0.0250619294089965,0.0187629418035268,"Insr/Igfbp3/Igfbp5",3,"MF"
"GO:0051427","hormone receptor binding","3/289","29/28275",0.00317183063821525,0.0250619294089965,0.0187629418035268,"Nppb/Nppa/Fabp4",3,"MF"
"GO:0016860","intramolecular oxidoreductase activity","4/289","60/28275",0.00332602277956205,0.0258643036891051,0.0193636498207204,"Eci2/Eci1/Idi1/Ptgds",4,"MF"
"GO:0016407","acetyltransferase activity","5/289","98/28275",0.00337629379418554,0.0258643036891051,0.0193636498207204,"Hadhb/Crat/Acaa2/Fasn/Ogt",5,"MF"
"GO:0019207","kinase regulator activity","8/289","240/28275",0.00342323796692329,0.0258643036891051,0.0193636498207204,"Cish/Cdkn1a/Ccng1/Prkag2/Ccnl2/Bmpr1a/Ccnb1/Ccnd2",8,"MF"
"GO:0004857","enzyme inhibitor activity","11/289","409/28275",0.00345779461084293,0.0258643036891051,0.0193636498207204,"Timp3/Prnp/Angptl4/Ppp1r1b/Dpep1/Timp4/Cdkn1a/Prkag2/C3/Txnip/Serpinb6b",11,"MF"
"GO:0071813","lipoprotein particle binding","3/289","31/28275",0.00384364115998483,0.0280036713084609,0.0209653154180991,"Lpl/Hspd1/Ldlr",3,"MF"
"GO:0071814","protein-lipid complex binding","3/289","31/28275",0.00384364115998483,0.0280036713084609,0.0209653154180991,"Lpl/Hspd1/Ldlr",3,"MF"
"GO:0008028","monocarboxylic acid transmembrane transporter activity","4/289","63/28275",0.00396716376992409,0.0281718844927521,0.0210912504223812,"Slc27a1/Slc43a3/Mpc1/Abcg2",4,"MF"
"GO:0030145","manganese ion binding","4/289","63/28275",0.00396716376992409,0.0281718844927521,0.0210912504223812,"Me1/Glul/Idi1/Prkaca",4,"MF"
"GO:0005080","protein kinase C binding","4/289","64/28275",0.00419817497932593,0.0287993173002121,0.0215609862140625,"Pdlim5/Ywhag/Sqstm1/Adcy6",4,"MF"
"GO:0051287","NAD binding","4/289","64/28275",0.00419817497932593,0.0287993173002121,0.0215609862140625,"Hadha/Me1/Hadh/Aldh9a1",4,"MF"
"GO:0042910","xenobiotic transmembrane transporter activity","3/289","32/28275",0.00420952587988839,0.0287993173002121,0.0215609862140625,"Slc2a1/Slc43a3/Abcg2",3,"MF"
"GO:0016831","carboxy-lyase activity","3/289","33/28275",0.00459585081191757,0.0310635217528404,0.0232561125422335,"Mlycd/Me1/Ddc",3,"MF"
"GO:0004386","helicase activity","6/289","151/28275",0.00468998445629515,0.0313223961902569,0.0234499222814758,"Mcm2/Mcm3/Mcm4/Mcm6/Mcm5/Chd6",6,"MF"
"GO:0051087","chaperone binding","5/289","109/28275",0.00530652322787259,0.0347419236789986,0.0260099963372182,"Prnp/Hspb6/Cdc37l1/Hspd1/Usp13",5,"MF"
"GO:0016634","oxidoreductase activity, acting on the CH-CH group of donors, oxygen as acceptor","2/289","11/28275",0.00538778495556662,0.0347419236789986,0.0260099963372182,"Crat/Acadl",2,"MF"
"GO:0047676","arachidonate-CoA ligase activity","2/289","11/28275",0.00538778495556662,0.0347419236789986,0.0260099963372182,"Acsl1/Slc27a1",2,"MF"
"GO:0019887","protein kinase regulator activity","7/289","208/28275",0.00574106834913453,0.0364131450823918,0.02726117813655,"Cdkn1a/Ccng1/Prkag2/Ccnl2/Bmpr1a/Ccnb1/Ccnd2",7,"MF"
"GO:0009055","electron transfer activity","4/289","70/28275",0.00577677346226893,0.0364131450823918,0.02726117813655,"Etfdh/Etfb/Acadsb/Etfa",4,"MF"
"GO:0031432","titin binding","2/289","12/28275",0.0064219156392059,0.0400299408177168,0.0299689396496275,"Ankrd1/Ankrd23",2,"MF"
"GO:0016791","phosphatase activity","8/289","270/28275",0.00686676635203825,0.0423324826757523,0.0316927677786381,"Impa2/Ephx2/Lrrc39/Lrrc2/Ppm1k/Ppp1r3c/Ptp4a1/Mtmr14",8,"MF"
"GO:0052689","carboxylic ester hydrolase activity","6/289","165/28275",0.00716079305081627,0.0436652706685644,0.0326905769711177,"Acot2/Acot1/Pnpla2/Lpl/Lipe/Acot11",6,"MF"
"GO:0015245","fatty acid transmembrane transporter activity","2/289","13/28275",0.00753860234513336,0.0454747947916109,0.0340453009135055,"Slc27a1/Slc43a3",2,"MF"
"GO:0046943","carboxylic acid transmembrane transporter activity","6/289","168/28275",0.00779336659539716,0.0465114751065724,0.0348214252134767,"Slc38a6/Slc38a2/Slc27a1/Slc43a3/Mpc1/Abcg2",6,"MF"
"GO:0005342","organic acid transmembrane transporter activity","6/289","169/28275",0.00801289468686496,0.0473182517824342,0.0354254291419293,"Slc38a6/Slc38a2/Slc27a1/Slc43a3/Mpc1/Abcg2",6,"MF"
"GO:0004721","phosphoprotein phosphatase activity","6/289","170/28275",0.00823683788296784,0.0481340213785933,0.0360361657379843,"Lrrc39/Lrrc2/Ppm1k/Ppp1r3c/Ptp4a1/Mtmr14",6,"MF"
"GO:0005545","1-phosphatidylinositol binding","2/289","14/28275",0.00873606135304202,0.0495043476672381,0.037062078467451,"Picalm/Mcf2l",2,"MF"
"GO:0008191","metalloendopeptidase inhibitor activity","2/289","14/28275",0.00873606135304202,0.0495043476672381,0.037062078467451,"Timp3/Timp4",2,"MF"
"GO:0016717","oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water","2/289","14/28275",0.00873606135304202,0.0495043476672381,0.037062078467451,"Scd4/Scd2",2,"MF"
